,code,caption,description,additionalInfo,tags,workspaceCode,dataType,index,operation,hidden,links
10,L1_I_D,Interception (Dekadal),"The Interception (I) data component (dekadal, in mm/day) represents the evaporation of intercepted rainfall from the vegetation canopy. Interception is the process where rainfall is captured by the leaves. Part of this captured rainfall will evaporate again. The value of each pixel represents the average daily evaporated interception for that specific dekad.","{'format': 'Raster Dataset', 'unit': 'mm', 'dataType': 'Byte (8bit Unsigned Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': 255, 'spatialResolution': '250m (0.00223 degree)', 'spatialExtent': 'Africa and Near East', 'spatialReferenceSystem': 'EPSG:4326 - WGS84 - Geographic Coordinate System (lat/long)', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations.', 'methodology': 'Evaporation of intercepted rainfall requires energy that is not available for transpiration or evaporation. Interception is a function of the vegetation cover and precipitation.\n\nInterception is relatively high with a small amount of precipitation, with the fraction intercepted decreasing quickly as precipitation increases. The maximum interception is determined by the LAI.\n\nThe following data is used for calculating interception:\n\n- Daily: incoming solar radiation and weather data (temperature, humidity and precipitation);\n\n- Dekadal: NDVI.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L1', 'index': 11, 'context': 'LEVELS_LIST'}, {'name': 'WATER', 'index': 9, 'context': 'CATEGORIES_LIST'}, {'name': 'L1', 'index': 11, 'context': 'levels'}, {'name': 'C2', 'index': 9, 'context': 'categories'}]",WAPOR_2,RASTER,111,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L1_I_D'}]"
11,L1_NPP_M,Net Primary Production (Monthly),"Net Primary Production (NPP) is a fundamental characteristic of an ecosystem, expressing the conversion of carbon dioxide into biomass driven by photosynthesis. The pixel value represents the NPP for that specific month.","{'format': 'Raster Dataset', 'unit': 'gC/m²', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '250m', 'spatialExtent': 'Africa and Near East', 'spatialReferenceSystem': 'EPSG:4326 - WGS84 - Geographic Coordinate System (lat/long)', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Monthly', 'methodology': 'The core of the methodology for deriving NPP is detailed in Veroustraete et al. (2002), whilst the practical implementation, as developed for the MARS Crop Yield Forecasting System, is described in Eerens et al. (2004). These methodologies were improved within the framework of the Copernicus Global Land Component, the most important change being the incorporation of biome-specific light-use efficiencies (LUEs).  The FRAME project applies this updated methodology, adding improvements which include the addition of a reduction factor to account for reduced water availability (i.e. soil moisture stress).\nThe following data is used to calculate NPP:\n-  Daily:incoming solar radiation and temperature data (Tmin/Tmax);\n- Monthly:fAPAR and soil moisture stress;\n- Seasonal:Land Cover.'}","[{'name': 'L1', 'index': 12, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 1, 'context': 'CATEGORIES_LIST'}, {'name': 'L1', 'index': 12, 'context': 'levels'}, {'name': 'C3', 'index': 1, 'context': 'categories'}]",WAPOR_2,RASTER,112,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L1_NPP_M'}]"
12,L1_NPP_D,Net Primary Production (Dekadal),"Net Primary Production (NPP) is a fundamental characteristic of an ecosystem, expressing the conversion of carbon dioxide into biomass driven by photosynthesis. The pixel value represents the mean daily NPP for that specific dekad.","{'format': 'Raster Dataset', 'unit': 'gC/m²', 'dataType': 'Int16 (16bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.001', 'noDataValue': -9999, 'spatialResolution': '250m (0.00223 degree)', 'spatialExtent': 'Africa and Near East', 'spatialReferenceSystem': 'EPSG:4326 - WGS84 - Geographic Coordinate System (lat/long)', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations.', 'methodology': 'The core of the methodology for deriving NPP is detailed in Veroustraete et al. (2002), whilst the practical implementation, as developed for the MARS Crop Yield Forecasting System, is described in Eerens et al. (2004). These methodologies were improved within the framework of the Copernicus Global Land Component, the most important change being the incorporation of biome-specific light-use efficiencies (LUEs).  The FRAME project applies this updated methodology, adding improvements which include the addition of a reduction factor to account for reduced water availability (i.e. soil moisture stress).\n\nThe following data is used to calculate NPP:\n\n- Daily:incoming solar radiation and temperature data (Tmin/Tmax);\n\n- Dekadal:fAPAR and soil moisture stress;\n\n- Seasonal:Land Cover.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L1', 'index': 12, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 1, 'context': 'CATEGORIES_LIST'}, {'name': 'L1', 'index': 12, 'context': 'levels'}, {'name': 'C3', 'index': 1, 'context': 'categories'}]",WAPOR_2,RASTER,112,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L1_NPP_D'}]"
13,L1_TBP_A,Total Biomass Production (Annual),The annual Total Biomass Production expresses the total amount of dry matter produced over the year. It is calculated by dekad and summarized as annual total. Each pixel represents the annual amount of dry matter in kg per hectare.,"{'format': 'Raster Dataset', 'unit': 'kg/ha', 'dataType': 'Int32 (32bit Integer)', 'noDataValue': -9999, 'spatialResolution': '250m (0.00223 degree)', 'spatialExtent': 'Africa and Near East', 'spatialReferenceSystem': 'EPSG:4326 - WGS84 - Geographic Coordinate System (lat/long)', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations. This implies that other temporal aggregations (monthly, seasonal, annual), and layers that depend on those, are updated as well. Practically this means that a final annual aggregation of the most recent full calendar year can only be produced after the end of February. Likewise, the final monthly aggregation of the most recent calendar months can only be produced 2 full months later.', 'methodology': 'Annual TBP is the sum of the TBP by dekad in the year of reference (TBP by dekad is the average daily value in a dekad multiplied by number of days in each dekad). TBP is calculated by applying a unit conversion factor to net primary production (NPP) that converts carbon grams per m² into dry matter (DM) per hectare. In the previous version of the database, a fixed shoot/root ratio of 0.65 was applied to distribute DM into below ground and above ground production. For Version 2, also based on the findings of the Quality assessment, we decided to release the total biomass (above and below ground) instead, and leave users the possibility to apply a shoot/root ratio that better suits their analysis.'}","[{'name': 'L1', 'index': 13, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 2, 'context': 'CATEGORIES_LIST'}, {'name': 'L1', 'index': 13, 'context': 'levels'}, {'name': 'C3', 'index': 2, 'context': 'categories'}]",WAPOR_2,RASTER,113,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L1_TBP_A'}]"
14,L1_LCC_A,Land Cover Classification,"This land cover dataset at continental scale is based on the Copernicus Global Land cover map. WaPOR data adds, on top of the Copernicus map, the distinction between irrigated and rainfed areas. It is published on a yearly basis.","{'format': 'Raster Dataset', 'unit': 'class', 'dataType': 'Byte (8bit Unsigned Integer)', 'noDataValue': 255, 'spatialResolution': '250m (0.00223 degree)', 'spatialExtent': 'Africa and Near East', 'spatialReferenceSystem': 'EPSG:4326 - WGS84 - Geographic Coordinate System (lat/long)', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'methodology': 'Land Cover Classification makes use of the dekadal reflectance time series and seasonal phenology information from the Crop Calendar. The Level 1 land cover products were derived from the Global Land Service of Copernicus, the Earth Observation programme of the European Commission. In addition, irrigated areas are identified by applying a water deficit index that takes into consideration seasonal cumulated values of precipitation and actual evapotranspiration.\n\nThe global CGLS-100m land cover map for 2015 served as base layer for both Level 1 and 2, whereas the cropland class was further divided into irrigated, rainfed and fallow, on an annual basis.\n\nThe classification applied is based on the Land Cover Classification System (LCCS) that was developed by FAO.\n\nData component developed through collaboration with the FRAME Consortium. More information can be found at: http://www.fao.org/in-action/remote-sensing-for-water-productivity/en/'}","[{'name': 'L1', 'index': 14, 'context': 'LEVELS_LIST'}, {'name': 'LAND', 'index': 3, 'context': 'CATEGORIES_LIST'}, {'name': 'L1', 'index': 14, 'context': 'levels'}, {'name': 'C3', 'index': 3, 'context': 'categories'}]",WAPOR_2,RASTER,114,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': False}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L1_LCC_A'}]"
15,L1_RET_A,Reference EvapoTranspiration (Annual),Reference EvapoTranspiration (RET) is defined as the evapotranspiration from a hypothetical reference crop and it simulates the behaviour of a well-watered grass surface. The value of each pixel represents the total of the daily reference evapotranspiration for that specific year.,"{'format': 'Raster Dataset', 'unit': 'mm (1mm=1l/m² or 1mm=10m³/ha)', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': 'Approximately 20km (0.17 degree)', 'spatialExtent': 'Africa and Near East', 'spatialReferenceSystem': 'EPSG:4326 - WGS84 - Geographic Coordinate System (lat/long)', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations. This implies that other temporal aggregations (monthly, seasonal, annual), and layers that depend on those, are updated as well. Practically this means that a final annual aggregation of the most recent full calendar year can only be produced after the end of February. Likewise, the final monthly aggregation of the most recent calendar months can only be produced 2 full months later.', 'methodology': 'See daily Reference EvapoTranspiration (L1_RET_E) for further information. The annual data is obtained by taking the daily RET, summing the days of each year.'}","[{'name': 'L1', 'index': 15, 'context': 'LEVELS_LIST'}, {'name': 'CLIMATE', 'index': 1, 'context': 'CATEGORIES_LIST'}, {'name': 'L1', 'index': 15, 'context': 'levels'}, {'name': 'C4', 'index': 1, 'context': 'categories'}]",WAPOR_2,RASTER,115,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L1_RET_A'}]"
16,L1_PCP_A,Precipitation (Annual),"Precipitation data is delivered on a daily basis. The source of this dataset is CHIRPS (Climate Hazards Group InfraRed Precipitation with Station) quasi-global rainfall dataset, starting from 1981 up to near present. The value of each pixel represents the total of daily precipitation in the year expressed in mm (1mm=1l/m² or 1mm=10m³/ha).","{'format': 'Raster Dataset', 'unit': 'mm (1mm=1l/m² or 1mm=10m³/ha)', 'dataType': 'Int32 (32bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': 'Approximately 5km (0.05 degree)', 'spatialExtent': 'Africa and Near East', 'spatialReferenceSystem': 'EPSG:4326 - WGS84 - Geographic Coordinate System (lat/long)', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Annual', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations. This implies that other temporal aggregations (monthly, seasonal, annual), and layers that depend on those, are updated as well. Practically this means that a final annual aggregation of the most recent full calendar year can only be produced after the end of February. Likewise, the final monthly aggregation of the most recent calendar months can only be produced 2 full months later.', 'methodology': 'See daily Precipitation (L1_PCP_E) for further information. The annual data is obtained by taking the daily PCP, summing the days of each year.'}","[{'name': 'L1', 'index': 16, 'context': 'LEVELS_LIST'}, {'name': 'CLIMATE', 'index': 2, 'context': 'CATEGORIES_LIST'}, {'name': 'L1', 'index': 16, 'context': 'levels'}, {'name': 'C4', 'index': 2, 'context': 'categories'}]",WAPOR_2,RASTER,116,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L1_PCP_A'}]"
17,L1_RET_M,Reference EvapoTranspiration (Monthly),Reference EvapoTranspiration (RET) is defined as the evapotranspiration from a hypothetical reference crop and it simulates the behaviour of a well-watered grass surface. The value of each pixel represents the total of the daily reference evapotranspiration for that specific month.,"{'format': 'Raster Dataset', 'unit': 'mm (1mm=1l/m² or 1mm=10m³/ha)', 'dataType': 'Int16 (16bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': 'Approximately 20km (0.17 degree)', 'spatialExtent': 'Africa and Near East', 'spatialReferenceSystem': 'EPSG:4326 - WGS84 - Geographic Coordinate System (lat/long)', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Monthly', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations. This implies that other temporal aggregations (monthly, seasonal, annual), and layers that depend on those, are updated as well. Practically this means that a final annual aggregation of the most recent full calendar year can only be produced after the end of February. Likewise, the final monthly aggregation of the most recent calendar months can only be produced 2 full months later.', 'methodology': 'See daily Reference EvapoTranspiration (L1_RET_E) for further information. The monthly data is obtained by taking the daily RET, summing the days of each month.'}","[{'name': 'L1', 'index': 17, 'context': 'LEVELS_LIST'}, {'name': 'CLIMATE', 'index': 3, 'context': 'CATEGORIES_LIST'}, {'name': 'L1', 'index': 17, 'context': 'levels'}, {'name': 'C4', 'index': 3, 'context': 'categories'}]",WAPOR_2,RASTER,117,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L1_RET_M'}]"
18,L1_PCP_M,Precipitation (Monthly),"Precipitation data is delivered on a daily basis. The source of this dataset is CHIRPS (Climate Hazards Group InfraRed Precipitation with Station) quasi-global rainfall dataset, starting from 1981 up to near present. The value of each pixel represents the total of daily precipitation in the month expressed in mm (1mm=1l/m² or 1mm=10m³/ha).","{'format': 'Raster Dataset', 'unit': 'mm (1mm=1l/m² or 1mm=10m³/ha)', 'dataType': 'Int16 (16bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': -9999, 'spatialResolution': 'Approximately 5km (0.05 degree)', 'spatialExtent': 'Africa and Near East', 'spatialReferenceSystem': 'EPSG:4326 - WGS84 - Geographic Coordinate System (lat/long)', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Monthly', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations. This implies that other temporal aggregations (monthly, seasonal, annual), and layers that depend on those, are updated as well. Practically this means that a final annual aggregation of the most recent full calendar year can only be produced after the end of February. Likewise, the final monthly aggregation of the most recent calendar months can only be produced 2 full months later.', 'methodology': 'See daily Precipitation (L1_PCP_E) for further information. The monthly data is obtained by taking the daily PCP, summing the days of each month.'}","[{'name': 'L1', 'index': 18, 'context': 'LEVELS_LIST'}, {'name': 'CLIMATE', 'index': 4, 'context': 'CATEGORIES_LIST'}, {'name': 'L1', 'index': 18, 'context': 'levels'}, {'name': 'C4', 'index': 4, 'context': 'categories'}]",WAPOR_2,RASTER,118,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L1_PCP_M'}]"
19,L1_RET_D,Reference EvapoTranspiration (Dekadal),Reference EvapoTranspiration (RET) is defined as the evapotranspiration from a hypothetical reference crop and it simulates the behaviour of a well-watered grass surface. The value of each pixel represents the average of the daily reference evapotranspiration for that specific dekad.,"{'format': 'Raster Dataset', 'unit': 'mm (1mm=1l/m² or 1mm=10m³/ha)', 'dataType': 'Byte (8bit Integer)', 'conversionFactor': 'the pixel value in the downloaded data must be multiplied by 0.1', 'noDataValue': 255, 'spatialResolution': 'Approximately 20km (0.17 degree)', 'spatialExtent': 'Africa and Near East', 'spatialReferenceSystem': 'EPSG:4326 - WGS84 - Geographic Coordinate System (lat/long)', 'temporalResolution': 'from January 2009 to present', 'temporalExtent': 'Dekadal (approximately every 10 days)', 'nearRealTime': 'New dekadal data layers are released approximately 5 days after the end of a dekad. A higher quality version of the same data layer is uploaded after 6 dekads have passed. This final version of the dekadal dataset has a higher quality because gap filling and interpolation processes, where needed, have been based on more data observations.', 'methodology': 'See daily Reference EvapoTranspiration (L1_RET_E) for further information. The dekadal average is obtained by taking the daily RET, summing the days of each dekad, and dividing the total by the number of the days in the dekad.'}","[{'name': 'L1', 'index': 19, 'context': 'LEVELS_LIST'}, {'name': 'CLIMATE', 'index': 5, 'context': 'CATEGORIES_LIST'}, {'name': 'L1', 'index': 19, 'context': 'levels'}, {'name': 'C4', 'index': 5, 'context': 'categories'}]",WAPOR_2,RASTER,119,"{'pixelTimeSeries': True, 'areaStatsTimeSeries': True}",False,"[{'rel': 'self', 'href': 'https://io.apps.fao.org/gismgr/api/v1/catalog/workspaces/WAPOR_2/cubes/L1_RET_D'}]"
